text,text_with_ruby,author,source,mora_count,is_575,season,confidence,has_moon,has_autumn
萩　　　　吹き落ちて萩にもつるゝ鴉かな,萩　　　　吹き落ちて萩にもつるゝ鴉かな,内藤鳴雪,鳴雪句集,19,False,秋,0.7,False,True
萩芒京へ一里の筧かな,萩芒京へ一里の筧かな,内藤鳴雪,鳴雪句集,16,False,秋,0.7999999999999999,False,True
大名に傘参らせよ萩の花,大名に傘参らせよ萩の花,内藤鳴雪,鳴雪句集,17,True,秋,0.9,False,True
灯ともせば只白菊の白かりし,灯ともせば只白菊の白かりし,内藤鳴雪,鳴雪句集,18,False,,0.7,False,False
書を積みし机二つや冬籠り,書を積みし机二つや冬籠り,内藤鳴雪,鳴雪句集,18,False,冬,0.7,False,False
冬籠初狂言の稿成りぬ,冬籠初狂言の稿成りぬ,内藤鳴雪,鳴雪句集,17,True,冬,1.0,False,False
煤掃くや我が梅の檐月の窓,煤掃くや我が梅の檐月の窓,内藤鳴雪,鳴雪句集,19,False,春,0.6,True,False
砲台の下に冬田の道せまし,砲台の下に冬田の道せまし,内藤鳴雪,鳴雪句集,18,False,冬,0.7999999999999999,False,False
塔を塗る朱のしたゝりや冬木立,塔を塗る朱のしたゝりや冬木立,内藤鳴雪,鳴雪句集,19,False,冬,0.6,False,False
草枯や人買泊まる三軒家,草枯や人買泊まる三軒家,内藤鳴雪,鳴雪句集,19,False,冬,0.6,False,False
（明治四十二年一月刊）,（明治四十二年一月刊）,内藤鳴雪,鳴雪句集,18,False,秋,0.7,True,True
春雨の衣桁に重し恋衣,春雨《はるさめ》の衣桁《いこう》に重し恋衣《こいごろも》,高浜虚子,五百句,17,True,春,0.9,False,False
夕立やぬれて戻りて欄に倚る,夕立やぬれて戻りて欄に倚《よ》る,高浜虚子,五百句,17,True,夏,0.9,False,False
しぐれつつ留守守る神の銀杏かな,しぐれつつ留守守《も》る神の銀杏《いちょう》かな,高浜虚子,五百句,15,False,,0.6,False,False
海に入りて生れかはらう朧月,海に入りて生れかはらう朧月,高浜虚子,五百句,18,False,秋,0.7,True,True
山門も伽藍も花の雲の上,山門も伽藍《がらん》も花の雲の上,高浜虚子,五百句,17,True,,0.8,False,False
縄朽ちて水鶏叩けばあく戸なり,縄《なわ》朽ちて水鶏《くいな》叩《たた》けばあく戸なり,高浜虚子,五百句,19,False,,0.6,False,False
先生が瓜盗人でおはせしか,先生が瓜盗人《うりぬすびと》でおはせしか,高浜虚子,五百句,17,True,,0.9,False,False
病む人の蚊遣見てゐる蚊帳の中,病《や》む人の蚊遣《かやり》見てゐる蚊帳《かや》の中,高浜虚子,五百句,18,False,夏,0.7,False,False
人病むやひたと来て鳴く壁の蝉,人病《や》むやひたと来て鳴く壁の蝉《せみ》,高浜虚子,五百句,17,True,夏,0.9,False,False
鶏の空時つくる野分かな,鶏《にわとり》の空時《そらどき》つくる野分《のわき》かな,高浜虚子,五百句,17,True,,0.9,False,False
弟子僧にならせ給ひつ月の秋,弟子《でし》僧にならせ給ひつ月の秋,高浜虚子,五百句,17,True,秋,0.9,True,True
松虫に恋しき人の書斎かな,松虫に恋しき人の書斎かな,高浜虚子,五百句,18,False,秋,0.7999999999999999,False,True
盗んだる案山子の笠に雨急なり,盗んだる案山子《かがし》の笠《かさ》に雨急なり,高浜虚子,五百句,18,False,,0.7,False,False
元朝の氷すてたり手水鉢,元朝《がんちょう》の氷すてたり手水鉢《ちょうずばち》,高浜虚子,五百句,16,False,冬,0.7,False,False
穴を出る蛇を見て居る鴉かな,穴を出る蛇を見て居《お》る鴉《からす》かな,高浜虚子,五百句,19,False,,0.6,False,False
間道の藤多き辺へ出でたりし,間道《かんどう》の藤多き辺《へ》へ出《い》でたりし,高浜虚子,五百句,17,True,,0.9,False,False
逡巡として繭ごもらざる蚕かな,逡巡《しゅんじゅん》として繭《まゆ》ごもらざる蚕かな,高浜虚子,五百句,18,False,,0.7,False,False
橋涼み笛ふく人をとりまきぬ,橋涼み笛ふく人をとりまきぬ,高浜虚子,五百句,17,True,,0.9,False,False
星落つる籬の中や砧うつ,星落つる籬《まがき》の中や砧《きぬた》うつ,高浜虚子,五百句,18,False,,0.7,False,False
柴漬に見るもかなしき小魚かな,柴漬《ふしづけ》に見るもかなしき小魚《こうお》かな,高浜虚子,五百句,18,False,,0.7,False,False
耳とほき浮世の事や冬籠,耳とほき浮世の事や冬籠《ふゆごもり》,高浜虚子,五百句,18,False,冬,0.7,False,False
薔薇呉れて聖書かしたる女かな,薔薇《ばら》呉《く》れて聖書かしたる女かな,高浜虚子,五百句,17,True,,0.9,False,False
五月雨や魚とる人の流るべう,五月雨《さみだれ》や魚とる人の流るべう,高浜虚子,五百句,17,True,秋,0.9,True,True
蓑虫の父よと鳴きて母もなし,蓑虫《みのむし》の父よと鳴きて母もなし,高浜虚子,五百句,18,False,秋,0.7999999999999999,False,True
稲塚にしばしもたれて旅悲し,稲塚《いねづか》にしばしもたれて旅悲し,高浜虚子,五百句,17,True,秋,1.0,False,True
春の夜や机の上の肱まくら,春の夜《よ》や机の上の肱《ひじ》まくら,高浜虚子,五百句,16,False,春,0.7,False,False
雨に濡れ日に乾きたる幟かな,雨に濡《ぬ》れ日に乾《かわ》きたる幟《のぼり》かな,高浜虚子,五百句,18,False,,0.7,False,False
遠山に日の当りたる枯野かな,遠山《とおやま》に日の当りたる枯野かな,高浜虚子,五百句,19,False,冬,0.7,False,False
帷子に花の乳房やお乳の人,帷子《かたびら》に花の乳房《ちぶさ》やお乳《ち》の人《ひと》,高浜虚子,五百句,17,True,,0.8,False,False
打水に暫く藤の雫かな,打水《うちみず》に暫《しばら》く藤の雫《しずく》かな,高浜虚子,五百句,17,True,,0.9,False,False
長き根に秋風を待つ鴨足草,長き根に秋風を待つ鴨足草《ゆきのした》,高浜虚子,五百句,19,False,秋,0.6,False,True
此年九月十九日。子規歿。,此《この》年九月十九日。子規歿《ぼつ》。,高浜虚子,五百句,16,False,秋,0.7,True,True
花衣脱ぎもかへずに芝居かな,花衣《はなごろも》脱ぎもかへずに芝居かな,高浜虚子,五百句,19,False,,0.6,False,False
老ぼれて人の後へに施米かな,老《おい》ぼれて人の後《しり》へに施米《せまい》かな,高浜虚子,五百句,17,True,,0.9,False,False
秋風や眼中のもの皆俳句,秋風や眼中のもの皆俳句,高浜虚子,五百句,18,False,秋,0.7,False,True
友は大官芋掘つてこれをもてなしぬ,友は大官芋《いも》掘《ほ》つてこれをもてなしぬ,高浜虚子,五百句,16,False,,0.7,False,False
瓢箪の窓や人住まざるが如し,瓢箪《ひょうたん》の窓や人住まざるが如し,高浜虚子,五百句,19,False,,0.6,False,False
茶の花に暖き日のしまひかな,茶の花に暖き日のしまひかな,高浜虚子,五百句,17,True,,0.9,False,False
坂の茶屋前ほとばしる春の水,坂の茶屋前ほとばしる春の水,高浜虚子,五百句,19,False,春,0.6,False,False
裏山に藤波かかるお寺かな,裏山に藤波かかるお寺かな,高浜虚子,五百句,17,True,,0.9,False,False
ほろ／＼と泣き合ふ尼や山葵漬,ほろ／＼と泣き合ふ尼や山葵漬《わさびづけ》,高浜虚子,五百句,17,True,,0.8,False,False
御車に牛かくる空やほととぎす,御車《みくるま》に牛かくる空やほととぎす,高浜虚子,五百句,18,False,,0.6,False,False
大海のうしほはあれど旱かな,大海のうしほはあれど旱《ひでり》かな,高浜虚子,五百句,17,True,,0.9,False,False
或時は谷深く折る夏花かな,或時《あるとき》は谷深く折る夏花《げばな》かな,高浜虚子,五百句,18,False,夏,0.7999999999999999,False,False
発心の髻を吹く野分かな,発心《ほっしん》の髻《もとどり》を吹く野分《のわき》かな,高浜虚子,五百句,18,False,,0.7,False,False
秋風にふえてはへるや法師蝉,秋風にふえてはへるや法師蝉《ほうしぜみ》,高浜虚子,五百句,17,True,夏,0.9,False,False
鎌とげば藜悲しむけしきかな,鎌とげば藜《あかざ》悲しむけしきかな,高浜虚子,五百句,17,True,,0.9,False,False
蚊遣火や縁に腰かけ話し去る,蚊遣火《かやりび》や縁に腰かけ話し去る,高浜虚子,五百句,18,False,夏,0.7,False,False
行水の女にほれる烏かな,行水《ぎょうずい》の女にほれる烏《からす》かな,高浜虚子,五百句,16,False,,0.7,False,False
客人に下れる蜘蛛や草の宿,客人に下れる蜘蛛《くも》や草の宿,高浜虚子,五百句,17,True,,0.8,False,False
蜘蛛掃けば太鼓落して悲しけれ,蜘蛛《くも》掃《は》けば太鼓落して悲しけれ,高浜虚子,五百句,18,False,,0.7,False,False
相慕ふ村の灯二つ虫の声,相慕ふ村の灯《ひ》二つ虫の声,高浜虚子,五百句,17,True,秋,0.9,False,True
もの知りの長き面輪に秋立ちぬ,もの知りの長き面輪《おもわ》に秋立ちぬ,高浜虚子,五百句,19,False,秋,0.7,False,True
冬の山低きところや法隆寺,冬の山低きところや法隆寺,高浜虚子,五百句,18,False,冬,0.7,False,False
垣間見る好色者に草芳しき,垣間《かいま》見る好色者《すきもの》に草芳《かぐわ》しき,高浜虚子,五百句,16,False,,0.6,False,False
草に置いて提灯ともす蛙かな,草に置いて提灯《ちょうちん》ともす蛙《かわず》かな,高浜虚子,五百句,19,False,,0.6,False,False
山人の垣根づたひや桜狩,山人《やまびと》の垣根づたひや桜狩,高浜虚子,五百句,17,True,春,0.9,False,False
卯の花や仏も願はず隠れ住む,卯《う》の花や仏《ぶつ》も願はず隠れ住む,高浜虚子,五百句,18,False,,0.6,False,False
寂として残る土階や花茨,寂《せき》として残る土階《どかい》や花茨《はないばら》,高浜虚子,五百句,17,True,,0.8,False,False
門額の大字に点す蝸牛かな,門額の大字に点《とも》す蝸牛《かぎゅう》かな,高浜虚子,五百句,18,False,,0.7,False,False
麻の中月の白さに送りけり,麻の中月の白さに送りけり,高浜虚子,五百句,17,True,秋,1.0,True,True
麻の上稲妻赤くかかりけり,麻の上稲妻赤くかかりけり,高浜虚子,五百句,17,True,秋,1.0,False,True
上人の俳諧の灯や灯取虫,上人《しょうにん》の俳諧の灯《ひ》や灯取虫《ひとりむし》,高浜虚子,五百句,17,True,秋,0.9,False,True
夏痩の身をつとめけり婦人会,夏痩《なつやせ》の身をつとめけり婦人会,高浜虚子,五百句,19,False,夏,0.6,False,False
六十になりて母無き燈籠かな,六十になりて母無き燈籠《とうろ》かな,高浜虚子,五百句,18,False,,0.7,False,False
桐一葉日当りながら落ちにけり,桐一葉《きりひとは》日当りながら落ちにけり,高浜虚子,五百句,19,False,,0.6,False,False
秋扇や淋しき顔の賢夫人,秋扇《しゅうせん》や淋《さび》しき顔の賢夫人,高浜虚子,五百句,18,False,秋,0.7,False,True
君と我うそにほればや秋の暮,君と我うそにほればや秋の暮,高浜虚子,五百句,17,True,秋,0.9,False,True
秋空を二つに断てり椎大樹,秋空を二つに断てり椎大樹《しいたいじゅ》,高浜虚子,五百句,18,False,秋,0.7,False,True
煮ゆる時蕪汁とぞ匂ひける,煮ゆる時蕪汁《かぶらじる》とぞ匂《にお》ひける,高浜虚子,五百句,16,False,,0.6,False,False
老僧の骨刺しに来る藪蚊かな,老僧の骨刺しに来る藪蚊《やぶか》かな,高浜虚子,五百句,19,False,夏,0.7,False,False
酒旗高し高野の麓鮎の里,酒旗《しゅき》高し高野《こうや》の麓《ふもと》鮎《あゆ》の里,高浜虚子,五百句,17,True,,0.8,False,False
里内裏老木の花もほのめきぬ,里内裏《さとだいり》老木《おいき》の花もほのめきぬ,高浜虚子,五百句,17,True,,0.9,False,False
葛水にかきもち添へて出されけり,葛水《くずみず》にかきもち添へて出されけり,高浜虚子,五百句,19,False,,0.6,False,False
駒の鼻ふくれて動く泉かな,駒《こま》の鼻ふくれて動く泉かな,高浜虚子,五百句,16,False,,0.7,False,False
書函序あり天地玄黄と曝しけり,書函《しょかん》序あり天地玄黄《げんこう》と曝《さら》しけり,高浜虚子,五百句,17,True,,0.9,False,False
ぢぢと鳴く蝉草にある夕立かな,ぢぢと鳴く蝉《せみ》草にある夕立《ゆだち》かな,高浜虚子,五百句,18,False,夏,0.7999999999999999,False,False
羽抜鶏吃々として高音かな,羽抜鶏《はぬけどり》吃々《きつきつ》として高音《たかね》かな,高浜虚子,五百句,17,True,,0.9,False,False
金亀子擲つ闇の深さかな,金亀子《こがねむし》擲《なげう》つ闇《やみ》の深さかな,高浜虚子,五百句,17,True,,0.9,False,False
新涼の驚き貌に来りけり,新涼《しんりょう》の驚き貌《がお》に来《きた》りけり,高浜虚子,五百句,16,False,,0.7,False,False
草市ややがて行くべき道の露,草市ややがて行くべき道の露,高浜虚子,五百句,18,False,秋,0.7,False,True
冷かや湯治九旬の峰の月,冷《ひやや》かや湯治《とうじ》九旬の峰の月,高浜虚子,五百句,18,False,秋,0.7,True,True
仲秋の其一峰は愛宕かな,仲秋の其《その》一峰《いっぽう》は愛宕《あたご》かな,高浜虚子,五百句,17,True,秋,1.0,False,True
仲秋や院宣をまつ湖のほとり,仲秋や院宣《いんぜん》をまつ湖《こ》のほとり,高浜虚子,五百句,17,True,秋,0.9,False,True
仲秋をつつむ一句の主かな,仲秋をつつむ一句の主《あるじ》かな,高浜虚子,五百句,18,False,秋,0.7999999999999999,False,True
此墓に系図はじまるや拝みけり,此《この》墓に系図はじまるや拝みけり,高浜虚子,五百句,19,False,,0.6,False,False
螽とぶ音杼に似て低きかな,螽《いなご》とぶ音杼に似て低きかな,高浜虚子,五百句,18,False,,0.7,False,False
藁寺に緑一団の芭蕉かな,藁寺《わらでら》に緑一団の芭蕉《ばしょう》かな,高浜虚子,五百句,17,True,,0.9,False,False
三世の仏皆座にあれば寒からず,三世《さんぜ》の仏《ぶつ》皆座にあれば寒からず,高浜虚子,五百句,19,False,冬,0.6,False,False
霜降れば霜を楯とす法の城,霜《しも》降れば霜を楯《たて》とす法《のり》の城,高浜虚子,五百句,18,False,冬,0.7,False,False
死神を蹶る力無き蒲団かな,死神を蹶《け》る力無き蒲団《ふとん》かな,高浜虚子,五百句,17,True,,0.9,False,False
その日／＼死ぬる此身と蒲団かな,その日／＼死ぬる此身《このみ》と蒲団かな,高浜虚子,五百句,18,False,,0.7,False,False
春風や闘志いだきて丘に立つ,春風や闘志いだきて丘に立つ,高浜虚子,五百句,19,False,春,0.7,False,False
大寺を包みてわめく木の芽かな,大寺を包みてわめく木の芽かな,高浜虚子,五百句,19,False,,0.6,False,False
菊根分剣気つつみて背丸し,菊根分《きくねわけ》剣気つつみて背丸し,高浜虚子,五百句,18,False,,0.7,False,False
この後の古墳の月日椿かな,この後《のち》の古墳の月日椿《つばき》かな,高浜虚子,五百句,15,False,秋,0.7,True,True
